,unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
982,1f743457d890af69367e0f218844b8b64bc142ad,ad90a85a97a0d2d0d6b13514a66b6790071493bb8cb3211bad539c47188a29a842a112ce08f6a2ef2d3a65e90c5f9ded9d2a7891c5dc7730a0fac1ac3cd8d5f0,2018-06-14 17:15:00+00:00,2018-06-14 17:30:00+00:00,600,0.9,17031081800,17031839100,8,32,7.25,0.0,0.0,1.5,8.75,Cash,City Service,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
983,510f3e05710d295e3ba7f5129523ca7db0d9c15c,3ca436ef5f4b97b724c781602661edf78ea482d9752197c02d276feb39fbd7506084d2eeb32b721c0be9f76bfe585f6c245f3be2d416449ccbeb1ec368876839,2018-06-21 16:15:00+00:00,2018-06-21 16:15:00+00:00,647,1.56,17031081800,17031081402,8,8,8.25,1.0,0.0,0.0,9.75,Credit Card,Globe Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078)
984,9451da0d00adcc60c0a0604218c9c61e8ddc4f2e,c0250f358cae01c5319aeb7b39827e53f9a2259eb32e4c2fba048fd9e7d0a69ebc41c807016fb9f2d815b8a248163904bdbad4ddbe6196d7001757d5ccd40133,2018-01-18 16:15:00+00:00,2018-01-18 16:30:00+00:00,840,0.1,17031081800,17031243200,8,24,9.75,2.0,0.0,0.0,11.75,Credit Card,Blue Ribbon Taxi Association Inc.,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892433156,-87.66962393,POINT (-87.6696239301 41.8924331563)
985,53457bfc150f65b4c1bea5f2f781774bdfa2bcc8,71fc920551d68200d0ff75b7e53bf41ba482b1a6075b137c4001dd759c4784aef6b9cfe90017790e7fbaf5b31fb85208a22de2396fd72f40440ed9beedb56e5e,2018-02-15 14:30:00+00:00,2018-02-15 14:45:00+00:00,840,1.5,17031081800,17031320100,8,32,9.0,3.0,0.0,1.0,13.0,Credit Card,KOAM Taxi Association,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
986,db678d162c853a3d6cadbdba50a91945d01c33d3,481fce01b571a5f641fc44de42820948fd3496e87854dd25c0e8784d538ea40ab4f24afc1dc284e59fcd58f678db16e90cfa466832e9563a442d3cebca8c9a93,2018-02-15 13:15:00+00:00,2018-02-15 13:30:00+00:00,1080,0.0,17031081800,17031330100,8,33,13.25,2.0,0.0,0.0,15.25,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
987,f6ee48f460a5c38a092e0cf0bf181c7021c03654,30aa74c8899a84ebf29da4659e9a50edd1324c50dc5683fc171b292df2b1a75b14938bbd9df55a2a8485fe55e98777aaa1093e544add2133e6a5116a6fb57c62,2018-02-14 15:45:00+00:00,2018-02-14 15:45:00+00:00,300,0.9,17031081800,17031081700,8,8,5.5,0.0,0.0,0.0,5.5,Cash,Choice Taxi Association,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
988,f0300ed7af328dada5e2380769116d9d1bdad999,c38a211cb84a44a24e959493d5842a48dd150b1e947b30656a4507d235418d33b3390cd664a32a0199c9611b87914f8a1d1e53756983b725ace2e8df20e490a0,2018-01-21 05:15:00+00:00,2018-01-21 05:15:00+00:00,120,0.0,17031081800,17031080202,8,8,4.5,0.0,0.0,0.0,4.5,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.905857769,-87.630865027,POINT (-87.6308650266 41.9058577688)
989,1abbcea3a625ce45e6f1281b546896178fd8c145,98025b10243d1d4ff91f5f2e7f30530db45a75835019aa5852176d34bd5c75c0854182fed9e7a9c09595e6a98515a144bf79b812094b8404d7a59a3e584c48b7,2014-08-30 04:00:00+00:00,2014-08-30 04:15:00+00:00,120,0.0,17031081800,17031081800,8,8,3.85,0.0,0.0,1.0,4.85,Cash,Blue Ribbon Taxi Association Inc.,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
990,00a29bb56dc3010360a590f59e2740b7a0bcf3a9,31a06a77a2b473e41aea8ee60fabb45b6a4fd836626be6ed2240a484eaa12f926ad5feecf6c93c607038db14fc4d8b8c633141f84f19864ee589d501d3504fcb,2016-08-27 20:15:00+00:00,2016-08-27 20:30:00+00:00,420,0.7,17031081800,17031081500,8,8,6.0,0.0,0.0,1.0,7.0,Cash,City Service,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
991,18a2e51b19c73bdfcc10e4f1881bec140b39ed22,c22d5afdb1d06b535593c51ae1c968c9b1cdf984a587649a94e0c08d52b52613567d431db015468a8b6f36bff65d5692b8ac8d075eb0d5c33f4b7c117fc08cbd,2016-08-26 21:15:00+00:00,2016-08-26 21:15:00+00:00,0,0.0,17031081800,17031081800,8,8,3.25,2.0,0.0,7.0,12.75,Credit Card,Globe Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
992,2e0d05c5c91f6c9f0e0f5061b83eb91cc41a342e,32693393c16a975b5a11cddc63ad4e963b8b3282ba08b2dd73658686ea8ae039714ddc97656cbccc825f27de142f37a796e0859c5b0ddd5ffd242ac92a0a5e15,2014-01-11 19:00:00+00:00,2014-01-11 19:00:00+00:00,240,0.0,17031081800,17031842300,8,24,4.85,0.0,0.0,1.0,5.85,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89830587,-87.653613982,POINT (-87.6536139825 41.8983058696)
993,38e2360dd0eac8b31b2077e7907eca1b5c64bc23,90a7aec2f4f918493e331f2513e028d5e4b9e67f83d68ed4f747ef935c5f843a9090694204ff6d714b2cbc2a4061d843d812d9fe114a9f3e2b27515d644551ce,2015-03-28 01:15:00+00:00,2015-03-28 01:15:00+00:00,420,1.2,17031081800,17031081201,8,8,6.05,0.0,0.0,1.5,7.55,Cash,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
994,113bc2723254c163543620816dc8bfe93507c953,2b14f738f21782c46193f8f11a01e6dde3542d1ab9b759b54ef0ef8ca5be62ab2778f371dd08fb5c1cd4dfa79b893ed3a73dc67e9a45338feb72896f87b674ab,2015-03-24 12:45:00+00:00,2015-03-24 13:00:00+00:00,660,1.6,17031081800,17031081300,8,8,7.65,0.0,0.0,0.0,7.65,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
995,bf9cc7bbd3a2b61f2cf2ab44a90a54d8c145628f,cbdd490649df25aa771979bed8930b199d27a990ccdb422c089faa930a9568b3e0d5758585dd863e3a456f60b9bfd723e42dbdb9907ea27089196984380a37a5,2015-04-27 19:30:00+00:00,2015-04-27 19:45:00+00:00,600,1.9,17031081800,17031281900,8,28,8.05,2.0,0.0,0.0,10.05,Credit Card,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
996,030b050b4447555cc7921457522d36ec827ef43b,42470a3ee458624ba7feb0c878fefc693e7eca1a80721ec9ed9ee07d4878e55474909a388d7f3bdec60db09f5564abdf4c4992137c947b22a64331b19a23d79b,2018-11-30 18:00:00+00:00,2018-11-30 18:15:00+00:00,960,0.0,17031081800,17031281900,8,28,8.75,0.0,0.0,0.0,8.75,Cash,Star North Management LLC,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
997,3c7e8a883d7172b9d1536f9e8ff6e43a4a470118,afe9520e229118e6dbb1fa164a31175e2b95a5f1e968d15b53a45f5f4e2b3a3ce4c82a8b67d563522fa0059450fad3acb3dfe9d2d6e1b2742a84f21061f8a9a6,2018-12-11 18:00:00+00:00,2018-12-11 18:15:00+00:00,600,0.0,17031081800,17031280100,8,28,7.5,2.0,0.0,0.0,9.5,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
998,44d6c74cf9c4ce1364f5ddf73aca8223a1bb487c,9077249de291bdcb3f9f87f79fe7c757933908fc76f93f4044e3584c43b3c4ed74abbc8fb02b1930505411c948cd1c3b019114c9575d29815c5d1601b0058ab5,2014-09-18 19:00:00+00:00,2014-09-18 19:15:00+00:00,900,0.0,17031081800,17031242100,8,24,9.45,0.0,0.0,0.0,9.45,Cash,Blue Ribbon Taxi Association Inc.,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89967018,-87.669837798,POINT (-87.66983779820002 41.8996701799)
999,7fde494d429fe498d1fac2c967460f9f83583efa,be43e1cfb08af604b23221c0fff7d0a2d652c80f239b370b38827e82486d5716b0108d3c0693b46bdc2fdde393ac8179b81daf581f8747ba25c40afa77984af8,2014-09-18 20:15:00+00:00,2014-09-18 20:30:00+00:00,660,1.8,17031081800,17031832600,8,7,8.05,0.0,0.0,0.0,8.05,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049)
1000,1c80ab6c3ef8ea135a9a80b7f0937871a0d32210,04b3f81641e8ba0d7bc68f6f54f5d8fc7e16e1f98ec508d945efb6d5eb22f1d537f2300f80b70f1b936a064d99e4706333fe1d95c70dafd1d49bfbd7a831bd64,2014-03-11 10:15:00+00:00,2014-03-11 10:30:00+00:00,420,0.0,17031081800,17031839100,8,32,6.25,0.75,0.0,0.0,7.0,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
1001,4f3ee9eedf1af223a29273da448e1e6745db14d0,7ee0000c19151d69c1803818b3a7b3f7d1d27f1692af89d5166f48bb1d9e51b9e2260ea3df0fc90460721d3cddb49c3808192a7b772b8b59f0231638088fc8f9,2014-03-12 17:45:00+00:00,2014-03-12 18:00:00+00:00,1020,0.1,17031081800,17031070300,8,7,11.25,2.25,0.0,0.0,13.5,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.929046937,-87.651310877,POINT (-87.6513108767 41.9290469366)
1002,79b1aba4f79568e18f919de8cdce5ca5ebc07288,12d0a7ef4578d2ccf43a5ede17e208aff5d266e8b338b3a902d2e1d877028f65528b3ee863ad41cf48ce9528e06ce9283df5ddc82ca4368165d91614fa9a1da1,2014-11-24 15:30:00+00:00,2014-11-24 15:45:00+00:00,300,1.0,17031081800,17031839100,8,32,5.45,0.0,0.0,0.0,5.45,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
1003,24619a88466d8ee743cc0c4fefd536b1e55779c7,cc704b98f0bedfa6a7ab9955eaa45a4e523b701960e047169e09b66c30790b0317df5125789c77736fcdb6925d44ab93d451e759082632cc8528542e52cd966c,2014-11-18 19:00:00+00:00,2014-11-18 19:15:00+00:00,900,0.1,17031081800,17031071300,8,7,9.65,0.0,0.0,0.0,9.65,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.921778356,-87.641459759,POINT (-87.6414597588 41.9217783562)
1004,9352609f6dde590c92a698294e8be383a850ac17,11c10617d0c651e15a224f29ddccd39b777834546d2457e1f3a84c48067510ddeefc73fe4cc42c51ade39f1eba22d0fc4fc1e3e6d10dd76c116d9e5ad0a5d9b3,2015-01-09 09:00:00+00:00,2015-01-09 09:15:00+00:00,540,1.4,17031081800,17031281900,8,28,6.85,2.0,0.0,0.0,8.85,Credit Card,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
1005,a5a2030c51483595ecad7a8ef1a03119acd411f8,e6c17b694924e5c1d501b8eec2376d2d07fda5da39ccddeab760fad69ac7e105699b97368d9bf9fae86d0d3fdd13baa450eab402490332f9557f37321a93d1a0,2019-11-01 23:30:00+00:00,2019-11-01 23:30:00+00:00,342,1.14,17031081800,17031320100,8,32,6.25,0.0,0.0,1.0,7.25,Cash,Chicago Carriage Cab Corp,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
1006,9eab9a51d8f5af95ce38cc902b05a7dfb4226ffb,070518ef3fd0616a6819fce1a5b13035c177230f85ed642bfd57d050de410fc3d3b21e63eafe70b6a9e9fa9c3c0879c880e57d27d6fe2af2a9ad89d79c9865ed,2019-11-13 18:00:00+00:00,2019-11-13 18:15:00+00:00,540,0.0,17031081800,17031081201,8,8,7.5,2.0,0.0,0.0,9.5,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
1007,b769db76bcf87c410df3c3df5f4359cd230f51e9,c63cbfe61346f6da6766844ceabfbc82e7f14cc8b171ae42733f74334bb2126c3d1f93c6bb938288302c3f5a212dfd0f8d210ec4496a5057f27ec59321f7861a,2019-11-21 19:45:00+00:00,2019-11-21 19:45:00+00:00,360,0.5,17031081800,17031842300,8,24,5.75,0.0,0.0,1.0,6.75,Cash,Top Cab Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89830587,-87.653613982,POINT (-87.6536139825 41.8983058696)
1008,533b8bc045c8a339b48e93fbfa4a7a1356284834,d63e333cbdd38f3b1ee5d6f93e072b784133c4447a2903e3e803dd4b40e5b5d6d2fd085a60f046e3ee059d61b7a077039ae156cc4ed991f46b58dbfd6bb60675,2015-01-22 09:15:00+00:00,2015-01-22 09:15:00+00:00,0,0.0,17031081800,17031081800,8,8,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
1009,05577f7a9bd01a0b13893383e70fa8275e48a348,f700a48f7f873c75b2e8e41f0363ca3fb7649d2e99d63c86461613502b2b435ed36cf5063fc3d0705b0a339dab2c5bda6139607cee0d9d4d6e518c7b9d1d6b26,2015-01-25 16:45:00+00:00,2015-01-25 16:45:00+00:00,240,0.0,17031081800,17031842300,8,24,5.65,0.0,0.0,0.0,5.65,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89830587,-87.653613982,POINT (-87.6536139825 41.8983058696)
1010,10856f8ed4c92d4a46eb1c53ffb2582c8137924a,d670c3ef208ea463741708bc0ba858b96c2d2c3389fe60db1e4b7af022e55304330a9f5e6a37e1b693fa103b7457ba4bdd5b15eb69d5c0e1d4a58b1cc54d0375,2015-03-23 18:45:00+00:00,2015-03-23 18:45:00+00:00,0,0.0,17031081800,17031081800,8,8,3.25,0.0,0.0,2.5,5.75,Cash,Choice Taxi Association,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
1011,00a794b25783fecd206ae2957ffbf8de4c07643a,a453337192dd06b18a7b6f2b82ee059225ced9e236333877320832d74c430c305b5b1f1dd32c1bdb14a9816f158fa60d3e9a72bd921d2b0109f622535c5ce088,2015-01-08 22:15:00+00:00,2015-01-08 22:30:00+00:00,1080,3.7,17031081800,17031242600,8,24,11.65,0.0,0.0,1.5,13.15,Cash,0694 - 59280 Chinesco Trans Inc,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.900560384,-87.69419737,POINT (-87.6941973701 41.9005603836)
1012,335f66dc172221408b72d27a6ac6301de6eb07d5,72efecb1648eb2bb2584e1add78527ffa37dfef82aba849541521f3d71c7c455375dc10f37d860a873b6999f48a959698abcc0ba5e1827260ac21929d63a774d,2015-01-03 04:15:00+00:00,2015-01-03 04:30:00+00:00,420,0.6,17031081800,17031839100,8,32,6.25,2.0,0.0,2.0,10.25,Credit Card,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
1013,eef8915ee5789a914aace3ad733ab4e3268e7dc3,c8c047473281ccfd338863054b74f270d453e46da17a0b36b286b8bcac6fa19aa3f9d10058423be892da138eacccca690c7a90a1b7d27216d2a50a4d71be8eeb,2015-01-02 23:45:00+00:00,2015-01-02 23:45:00+00:00,420,1.9,17031081800,17031071500,8,7,7.65,0.0,0.0,0.0,7.65,Cash,Northwest Management LLC,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864)
1014,e13145f0b85042756e8e7c94e7465abe9669b38f,edb997f124f19506550b1fc8a24b4546ccc2ed1be336a691bcd5d488de2f56ac2ac8a2540df5358772681da21d22fb8018fce78d71b0f8879d5645228508ee64,2016-08-07 16:45:00+00:00,2016-08-07 16:45:00+00:00,480,0.0,17031081800,17031081201,8,8,7.0,1.5,0.0,0.0,8.5,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
1015,0078f7db25362b294cecae60431593b08ec21171,0c63bf59a13d67a9b82f696ef52d118443bf3ad76febbe633bb6e5a78265aabd47146d8755ef17c4ed71d3f84b8c856a05957dda84b700b611538a9afc0bef9c,2016-08-03 15:30:00+00:00,2016-08-03 15:30:00+00:00,240,0.0,17031081800,17031081201,8,8,5.25,2.0,0.0,0.0,7.25,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
1016,61a3760b828990144fa1ccfcefcce803c6d95313,6b6dc04e7b06da4f1dc50dee727d9ef2d1c2df22a009b44ba04c006d6dc61a1dd90cf2bca0b3e86e383183d495d4e25681dd4dc5e65c952c9614cc1913f95767,2019-12-19 21:30:00+00:00,2019-12-19 21:30:00+00:00,332,0.88,17031081800,17031081800,8,8,6.0,2.0,0.0,2.0,10.5,Credit Card,Chicago Carriage Cab Corp,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
1017,7ee2fa2349299b57fa5e6c805c6a5a0c3872d544,6834529dad6f57a5e4e090ebae5a902a2320ec7448e2b0b94ac80f31e8132977040760f43ad0baf7698b1491dc18ce9aaa731e99463cc40863e7676d0401a401,2019-06-30 23:45:00+00:00,2019-06-30 23:45:00+00:00,240,0.7,17031081800,17031081403,8,8,5.5,0.0,0.0,1.5,7.0,Cash,Star North Management LLC,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
1018,28b88582941a2e94b288731571def5cd40ff7f27,3fa040c240f0b86be0d9b46ce482b0e761904f5872f616d071662f040168496a05164646e1c318bdb86b0b7497a8ed0be4fcc90c5a855ec30140ca99ae115ba4,2020-03-06 15:30:00+00:00,2020-03-06 15:45:00+00:00,727,1.64,17031081800,17031080202,8,8,8.75,2.0,0.0,0.0,11.25,Credit Card,Sun Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.905857769,-87.630865027,POINT (-87.6308650266 41.9058577688)
1019,2c02bcffb01846ff06fe766c04ce57896dc81586,477e2191cd2213e2db9413d810936b2f24a73c8e5270594c724f811dbe4cfea5b58519d789ac8fb30d3ac6ee375721019e2e793a889be528f59327e0cc32ea94,2017-07-11 12:45:00+00:00,2017-07-11 13:15:00+00:00,2040,17.4,17031081800,17031980000,8,76,43.75,11.06,0.0,0.0,55.31,Credit Card,Taxi Affiliation Service Yellow,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
1020,5facb75c374a714abbca94f16828588156f7b992,509476ab6ed3f69bed54dcde037df74912a813e77d8fd8223c0325bbb94e911fd2132d798c98139b27f9ab2bc2a27304cb242d37ea10f79eb02396efc31c7294,2016-07-22 16:00:00+00:00,2016-07-22 16:15:00+00:00,420,0.9,17031081800,17031081800,8,8,6.5,0.0,0.0,0.0,6.5,Cash,24 Seven Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
1021,19a3c1f610c1f58d63df0ef49ddb5ba78e3ec4bc,f98f11f44f57049384b194a85aaf22a5f20775431aa34655d3f0e3cf63ba512bc276f07188aaa75be7bd1f5fa619e6cf387b9e39d6938752fd5f3a07e46f6f9b,2016-07-29 22:15:00+00:00,2016-07-29 22:30:00+00:00,1080,5.6,17031081800,17031061100,8,6,17.25,0.0,0.0,0.0,17.25,Cash,Gold Coast Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.949139771,-87.656803909,POINT (-87.6568039088 41.9491397709)
1022,e75e3e3d58b5a507dbe2017117f051f3a7f48b8b,1a248eb87ae578f15af2a14c2eb7b4b264f6babab9ad9cc93d655e1f83c3207e62beb1a4b088d75e8077a5421391d32171edacfcb3f6250657f8d3b9f0ebbaec,2016-07-28 14:45:00+00:00,2016-07-28 15:00:00+00:00,420,1.0,17031081800,17031081500,8,8,6.5,2.0,0.0,1.0,10.0,Credit Card,Sun Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
1023,9415c9b50de44c4b2d58b2b03e89fa14505dcced,3e9fa37399a92d069c760183cd37837dacb026172ac17e2033457911da4ba33a1162d78b179f976a7e8a26735348a1f8465bec9d7083f4d0051343b3c7a323a2,2013-03-22 18:15:00+00:00,2013-03-22 18:15:00+00:00,360,0.0,17031081800,17031081600,8,8,5.65,0.0,0.0,0.0,5.65,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
1024,4e941194d208a974d5146b984ffdb85e603ca5f7,ad54cf6608ae55ec94af25855e3face2d3da1c4b98d5f22cf9cd11288875a4d2604602651af112e9cfa4c28027091be3759408c91f891f6d1912e723d856b763,2013-03-10 04:00:00+00:00,2013-03-10 04:00:00+00:00,180,0.0,17031081800,17031080201,8,8,5.25,0.0,0.0,2.0,7.25,Cash,Northwest Management LLC,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686)
1025,5faf16494df9d08dd22b2079c5ff05735ea74abd,db757f6c1157d9f81e266396132cd641837c189b803c52df09f005d4aaa36fa8f3c786b71c307bad992636122a7c61873571d96ff24468fd19e4f40d00a3da15,2013-03-16 00:45:00+00:00,2013-03-16 00:45:00+00:00,300,0.0,17031081800,17031081403,8,8,6.05,2.0,0.0,0.0,8.05,Credit Card,Choice Taxi Association,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
1026,4ae2b6ae9ebbd730d67ea499fa5ec82552901327,117374ab490d6bcf538d77b4b28460b36f42aacb1e17ecabf8d08b0fe50ec7afce0fa7aae252bf5fdab04aa347adc88dd64492fd461d1ac4d10592642142aa04,2013-03-16 16:30:00+00:00,2013-03-16 16:30:00+00:00,60,0.0,17031081800,17031081800,8,8,3.65,0.0,0.0,0.0,3.65,Cash,Choice Taxi Association,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
1027,8e3e939bba6835e6a9721be420e7682563023f35,382f66794b07b5cb7297eb2eef3a959ea1dc487b3d99dbae033795b0f7ae748edf903af93ee132be48db0d9ed79d862fbdc0afce47c8950faf87c07001e8c0df,2017-04-22 12:30:00+00:00,2017-04-22 12:30:00+00:00,300,0.7,17031081800,17031081700,8,8,5.25,0.5,0.0,1.0,6.75,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
1028,47d597138041cbb96184f70d6655ba3ab93175eb,e324291f2153e02b50778afda0fe3963518a35f422318371a9c5efaedeae64acf2cf6f423ce8ea208e4bf86c997987626a87531223fd795d2706185d1177047f,2017-04-12 17:45:00+00:00,2017-04-12 17:45:00+00:00,540,0.0,17031081800,17031842200,8,8,8.0,0.0,0.0,0.0,8.0,Cash,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.904935302,-87.649907226,POINT (-87.6499072264 41.9049353016)
1029,ef288816ccf35a443fac83be7acae4c6e4b3ae00,79554431cb525f2e5c5f3ce39673334678332eac1bb27d57b7d2e7db8d8fbfc506f0ec7d442391a85f1e3161c67df3c2aff2d7ad9b06a2f4bd7d10b5b4b1effc,2017-03-31 01:00:00+00:00,2017-03-31 01:15:00+00:00,360,1.2,17031081800,17031243500,8,24,6.5,2.0,0.0,0.0,8.5,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892658108,-87.652534484,POINT (-87.6525344838 41.8926581076)
1030,d054b355749e2f6988c514330e32c110445fc23a,c8f57a1150c210a9e6b3fcfb24c3d6d0a43d1879b4b9795d12ffb5917f2b77c86a098c8f0a7c2a301ef4ea972985d4e05bd8d52a2f7a1ecca253fb8e81e5755e,2017-03-31 10:45:00+00:00,2017-03-31 11:00:00+00:00,420,0.0,17031081800,17031081700,8,8,5.75,2.0,0.0,0.0,7.75,Credit Card,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
1031,50905a65b6a09ea53165c28ea1df728dba72420e,613e73cf1e52bdfb496fb3e51d8c8f140fc0b5610fc9627486473f5df6ddf07c96c200ada40ba385179e30e5d18026ef9fdbfd0d82015cf20f8897a2ccaed1b4,2020-01-14 20:45:00+00:00,2020-01-14 21:00:00+00:00,1073,6.41,17031081800,17031081800,8,8,18.75,4.81,0.0,0.0,24.06,Credit Card,24 Seven Taxi,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
1032,348863edd5d7ad01ace67f8596d158120372f398,aed092b616a802faf91fa27cc0a3a9ba29e1a4fe1a477685fc7a820cd24a230e5e5d0e6932cbca6c489c25f5667399ed456465ee4cd19139f084cd9abc43145b,2017-09-08 13:00:00+00:00,2017-09-08 13:00:00+00:00,420,0.6,17031081800,17031839100,8,32,6.0,2.0,0.0,0.0,8.0,Credit Card,Chicago Medallion Management,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
